187 , 1547.88 , 1547.38
188 , 1548.07 , 1547.39
189 , 1548.26 , 1547.39
190 , 1547.59 , 1547.39
191 , 1547.78 , 1547.40
192 , 1547.69 , 1547.40
193 , 1548.07 , 1547.41
194 , 1547.78 , 1547.41
195 , 1547.50 , 1547.41
196 , 1547.98 , 1547.41
197 , 1548.07 , 1547.42
198 , 1548.65 , 1547.43
199 , 1547.98 , 1547.43
200 , 1547.88 , 1547.43
201 , 1548.55 , 1547.44
202 , 1548.07 , 1547.45
203 , 1547.78 , 1547.45
204 , 1548.17 , 1547.45
205 , 1548.07 , 1547.46
206 , 1547.88 , 1547.46
207 , 1547.98 , 1547.47
208 , 1548.55 , 1547.47
209 , 1547.98 , 1547.48
210 , 1547.78 , 1547.48
211 , 1547.98 , 1547.48
212 , 1548.07 , 1547.49
213 , 1548.93 , 1547.50
214 , 1548.07 , 1547.50
215 , 1547.98 , 1547.51
216 , 1547.78 , 1547.51
217 , 1547.78 , 1547.51
218 , 1548.55 , 1547.52
219 , 1547.69 , 1547.52
220 , 1548.07 , 1547.52
221 , 1547.69 , 1547.52
222 , 1548.45 , 1547.53
223 , 1547.78 , 1547.53
224 , 1547.78 , 1547.53
225 , 1547.78 , 1547.54
226 , 1547.78 , 1547.54
227 , 1547.98 , 1547.54
228 , 1548.07 , 1547.54
229 , 1548.26 , 1547.55
230 , 1548.17 , 1547.55
231 , 1548.07 , 1547.56
232 , 1547.98 , 1547.56
233 , 1548.55 , 1547.57
234 , 1548.26 , 1547.57
235 , 1547.98 , 1547.57
236 , 1548.17 , 1547.58
237 , 1548.55 , 1547.59
238 , 1548.07 , 1547.59
239 , 1548.17 , 1547.59
240 , 1548.07 , 1547.60
241 , 1548.26 , 1547.60
242 , 1548.26 , 1547.61
243 , 1548.26 , 1547.61
244 , 1548.55 , 1547.62
245 , 1548.55 , 1547.62
246 , 1548.26 , 1547.63
247 , 1548.45 , 1547.63
248 , 1548.45 , 1547.64
249 , 1548.45 , 1547.64
250 , 1548.84 , 1547.65
251 , 1548.65 , 1547.66
252 , 1548.65 , 1547.67
253 , 1548.93 , 1547.68
254 , 1548.26 , 1547.68
255 , 1548.65 , 1547.69
256 , 1548.55 , 1547.69
257 , 1548.45 , 1547.70
258 , 1548.26 , 1547.70
259 , 1548.55 , 1547.71
260 , 1548.84 , 1547.72
261 , 1549.03 , 1547.73
262 , 1548.74 , 1547.73
263 , 1548.65 , 1547.74
264 , 1548.74 , 1547.75
265 , 1548.45 , 1547.75
266 , 1548.74 , 1547.76
267 , 1548.65 , 1547.77
268 , 1548.74 , 1547.77
269 , 1548.74 , 1547.78
270 , 1548.65 , 1547.79
271 , 1548.55 , 1547.79
272 , 1548.17 , 1547.79
273 , 1548.55 , 1547.80
274 , 1549.03 , 1547.81
275 , 1548.26 , 1547.81
276 , 1549.32 , 1547.82
277 , 1548.65 , 1547.83
278 , 1549.03 , 1547.84
279 , 1548.84 , 1547.85
280 , 1548.55 , 1547.85
281 , 1548.93 , 1547.86
282 , 1548.84 , 1547.87
283 , 1548.84 , 1547.87
284 , 1548.65 , 1547.88
285 , 1548.93 , 1547.89
286 , 1548.74 , 1547.89
287 , 1548.45 , 1547.90
288 , 1549.03 , 1547.91
289 , 1548.65 , 1547.91
290 , 1549.22 , 1547.92
291 , 1549.13 , 1547.93
292 , 1549.03 , 1547.94
293 , 1548.93 , 1547.95
294 , 1549.03 , 1547.95
295 , 1548.65 , 1547.96
296 , 1548.84 , 1547.97
297 , 1548.74 , 1547.97
298 , 1548.93 , 1547.98
299 , 1549.13 , 1547.99
300 , 1548.93 , 1548.00
301 , 1548.84 , 1548.00
302 , 1549.22 , 1548.01
303 , 1549.03 , 1548.02
304 , 1549.32 , 1548.03
305 , 1549.13 , 1548.04
306 , 1549.13 , 1548.05
307 , 1548.84 , 1548.05
308 , 1549.13 , 1548.06
309 , 1548.93 , 1548.07
310 , 1548.26 , 1548.07
311 , 1548.45 , 1548.07
312 , 1548.84 , 1548.08
313 , 1549.03 , 1548.09
314 , 1548.93 , 1548.09
315 , 1549.22 , 1548.10
316 , 1549.22 , 1548.11
317 , 1548.93 , 1548.12
318 , 1548.84 , 1548.12
319 , 1548.74 , 1548.13
320 , 1548.55 , 1548.13
321 , 1548.45 , 1548.13
322 , 1548.84 , 1548.14
323 , 1548.55 , 1548.14
324 , 1548.65 , 1548.15
325 , 1549.13 , 1548.15
326 , 1549.03 , 1548.16
327 , 1548.84 , 1548.17
328 , 1548.74 , 1548.17
329 , 1548.74 , 1548.17
330 , 1548.74 , 1548.18
331 , 1548.65 , 1548.18
332 , 1548.55 , 1548.19
333 , 1548.74 , 1548.19
334 , 1548.55 , 1548.19
335 , 1548.65 , 1548.20
336 , 1548.26 , 1548.20
337 , 1548.26 , 1548.20
338 , 1548.74 , 1548.20
339 , 1547.98 , 1548.20
340 , 1548.55 , 1548.20
341 , 1548.55 , 1548.20
342 , 1548.65 , 1548.21
343 , 1548.65 , 1548.21
344 , 1548.26 , 1548.21
345 , 1548.45 , 1548.21
346 , 1548.74 , 1548.22
347 , 1548.45 , 1548.22
348 , 1548.65 , 1548.22
349 , 1548.26 , 1548.22
350 , 1548.26 , 1548.22
351 , 1548.55 , 1548.22
352 , 1548.55 , 1548.23
353 , 1548.45 , 1548.23
354 , 1548.17 , 1548.23
355 , 1548.45 , 1548.23
356 , 1548.17 , 1548.23
357 , 1548.26 , 1548.23
358 , 1548.07 , 1548.23
359 , 1548.65 , 1548.23
360 , 1548.45 , 1548.23
361 , 1548.17 , 1548.23
362 , 1548.84 , 1548.24
363 , 1548.07 , 1548.23
364 , 1548.17 , 1548.23
365 , 1548.65 , 1548.24
366 , 1548.84 , 1548.24
367 , 1548.65 , 1548.24
368 , 1548.55 , 1548.25
369 , 1548.45 , 1548.25
370 , 1548.65 , 1548.25
371 , 1548.07 , 1548.25
372 , 1549.13 , 1548.25
373 , 1548.55 , 1548.26
374 , 1548.84 , 1548.26
375 , 1549.13 , 1548.27
376 , 1548.45 , 1548.27
377 , 1548.45 , 1548.27
378 , 1548.45 , 1548.27
379 , 1548.84 , 1548.27
380 , 1548.45 , 1548.27
381 , 1548.45 , 1548.27
382 , 1548.26 , 1548.27
383 , 1548.45 , 1548.28
384 , 1548.17 , 1548.28
385 , 1548.55 , 1548.28
386 , 1548.45 , 1548.28
387 , 1549.13 , 1548.28
388 , 1548.74 , 1548.29
389 , 1548.84 , 1548.29
390 , 1548.55 , 1548.29
391 , 1548.65 , 1548.29
392 , 1548.55 , 1548.29
393 , 1548.17 , 1548.29
394 , 1548.74 , 1548.30
395 , 1548.26 , 1548.30
396 , 1548.84 , 1548.30
397 , 1548.55 , 1548.30
398 , 1548.17 , 1548.30
399 , 1548.74 , 1548.30
400 , 1548.93 , 1548.31
401 , 1549.13 , 1548.31
402 , 1549.13 , 1548.32
403 , 1549.70 , 1548.32
404 , 1549.60 , 1548.33
405 , 1548.84 , 1548.34
406 , 1549.03 , 1548.34
407 , 1549.41 , 1548.35
408 , 1549.13 , 1548.35
409 , 1549.22 , 1548.36
410 , 1548.84 , 1548.36
411 , 1549.22 , 1548.36
412 , 1549.03 , 1548.37
413 , 1549.41 , 1548.38
414 , 1548.84 , 1548.38
415 , 1549.13 , 1548.38
416 , 1548.84 , 1548.39
417 , 1549.13 , 1548.39
418 , 1549.22 , 1548.40
419 , 1549.51 , 1548.40
420 , 1549.70 , 1548.41
421 , 1549.80 , 1548.42
422 , 1549.89 , 1548.43
423 , 1549.89 , 1548.44
424 , 1549.99 , 1548.45
425 , 1549.22 , 1548.45
426 , 1549.22 , 1548.46
427 , 1549.70 , 1548.47
428 , 1549.60 , 1548.47
429 , 1549.41 , 1548.48
430 , 1549.60 , 1548.49
431 , 1549.89 , 1548.50
432 , 1550.08 , 1548.51
433 , 1550.28 , 1548.52
434 , 1550.08 , 1548.53
435 , 1550.18 , 1548.54
436 , 1549.99 , 1548.55
437 , 1550.28 , 1548.56
438 , 1550.37 , 1548.57
439 , 1550.08 , 1548.59
440 , 1549.99 , 1548.60
441 , 1549.70 , 1548.60
442 , 1549.99 , 1548.61
443 , 1549.99 , 1548.62
444 , 1549.89 , 1548.63
445 , 1550.18 , 1548.64
446 , 1549.99 , 1548.65
447 , 1549.99 , 1548.66
448 , 1549.99 , 1548.67
449 , 1549.99 , 1548.68
450 , 1549.80 , 1548.69
451 , 1550.08 , 1548.70
452 , 1549.80 , 1548.71
453 , 1549.99 , 1548.72
454 , 1550.08 , 1548.73
455 , 1550.28 , 1548.74
456 , 1550.08 , 1548.75
457 , 1549.80 , 1548.76
458 , 1550.28 , 1548.77
459 , 1549.80 , 1548.78
460 , 1549.99 , 1548.79
461 , 1549.99 , 1548.80
462 , 1550.66 , 1548.82
463 , 1550.08 , 1548.83
464 , 1549.60 , 1548.83
465 , 1550.18 , 1548.84
466 , 1550.18 , 1548.85
467 , 1549.99 , 1548.86
468 , 1550.47 , 1548.88
469 , 1550.08 , 1548.89
470 , 1549.70 , 1548.89
471 , 1549.89 , 1548.90
472 , 1549.89 , 1548.91
473 , 1549.41 , 1548.91
474 , 1549.70 , 1548.92
475 , 1549.70 , 1548.93
476 , 1549.99 , 1548.94
477 , 1549.70 , 1548.94
478 , 1549.80 , 1548.95
479 , 1550.08 , 1548.96
480 , 1549.22 , 1548.96
481 , 1549.70 , 1548.97
482 , 1549.89 , 1548.98
483 , 1550.28 , 1548.99
484 , 1549.89 , 1548.99
485 , 1549.89 , 1549.00
486 , 1549.60 , 1549.01
487 , 1550.28 , 1549.02
488 , 1549.80 , 1549.02
489 , 1549.99 , 1549.03
490 , 1549.60 , 1549.04
491 , 1550.47 , 1549.05
492 , 1549.41 , 1549.05
493 , 1549.60 , 1549.06
494 , 1549.99 , 1549.06
495 , 1550.18 , 1549.07
496 , 1549.89 , 1549.08
497 , 1549.60 , 1549.08
498 , 1550.18 , 1549.09
499 , 1550.08 , 1549.10
500 , 1550.47 , 1549.11
501 , 1549.99 , 1549.12
502 , 1549.89 , 1549.13
503 , 1550.08 , 1549.14
504 , 1550.28 , 1549.14
505 , 1550.56 , 1549.16
506 , 1550.47 , 1549.17
507 , 1550.08 , 1549.18
508 , 1550.08 , 1549.18
509 , 1550.66 , 1549.20
510 , 1551.04 , 1549.21
511 , 1550.37 , 1549.22
512 , 1550.66 , 1549.23
513 , 1550.56 , 1549.25
514 , 1549.99 , 1549.25
515 , 1550.47 , 1549.26
516 , 1550.18 , 1549.27
517 , 1550.37 , 1549.28
518 , 1550.76 , 1549.29
519 , 1550.76 , 1549.31
520 , 1550.76 , 1549.32
521 , 1550.85 , 1549.33
522 , 1550.76 , 1549.35
523 , 1550.66 , 1549.36
524 , 1550.28 , 1549.37
525 , 1550.18 , 1549.37
526 , 1550.47 , 1549.38
527 , 1550.56 , 1549.39
528 , 1549.99 , 1549.40
529 , 1550.37 , 1549.41
530 , 1549.51 , 1549.41
531 , 1550.85 , 1549.42
532 , 1550.56 , 1549.43
533 , 1550.47 , 1549.44
534 , 1550.28 , 1549.45
535 , 1550.85 , 1549.46
536 , 1550.66 , 1549.47
537 , 1550.47 , 1549.48
538 , 1550.47 , 1549.49
539 , 1550.37 , 1549.50
540 , 1550.37 , 1549.51
541 , 1550.37 , 1549.52
542 , 1551.43 , 1549.53
543 , 1550.47 , 1549.54
544 , 1550.66 , 1549.55
545 , 1550.47 , 1549.56
546 , 1550.37 , 1549.57
547 , 1551.04 , 1549.58
548 , 1550.66 , 1549.59
549 , 1550.28 , 1549.60
550 , 1550.76 , 1549.61
551 , 1550.76 , 1549.62
552 , 1550.18 , 1549.63
553 , 1550.66 , 1549.63
554 , 1550.66 , 1549.64
555 , 1550.95 , 1549.66
556 , 1550.66 , 1549.67
557 , 1550.66 , 1549.68
558 , 1551.04 , 1549.69
559 , 1550.85 , 1549.70
560 , 1550.95 , 1549.71
561 , 1550.76 , 1549.72
562 , 1551.23 , 1549.73
563 , 1550.76 , 1549.74
564 , 1550.56 , 1549.75
565 , 1550.85 , 1549.76
566 , 1550.85 , 1549.77
567 , 1550.76 , 1549.78
568 , 1551.23 , 1549.80
569 , 1550.28 , 1549.80
570 , 1550.85 , 1549.81
571 , 1551.04 , 1549.82
572 , 1551.23 , 1549.84
573 , 1550.56 , 1549.84
574 , 1550.85 , 1549.85
575 , 1550.85 , 1549.86
576 , 1551.04 , 1549.87
577 , 1550.56 , 1549.88
578 , 1550.95 , 1549.89
579 , 1550.56 , 1549.90
580 , 1550.56 , 1549.90
581 , 1550.85 , 1549.91
582 , 1550.47 , 1549.92
583 , 1550.28 , 1549.92
584 , 1550.56 , 1549.93
585 , 1550.85 , 1549.94
586 , 1551.23 , 1549.95
587 , 1550.76 , 1549.96
588 , 1550.85 , 1549.96
589 , 1550.76 , 1549.97
590 , 1551.14 , 1549.98
591 , 1551.62 , 1550.00
592 , 1550.76 , 1550.01
593 , 1550.28 , 1550.01
594 , 1550.95 , 1550.02
595 , 1550.47 , 1550.02
596 , 1551.04 , 1550.03
597 , 1551.14 , 1550.04
598 , 1551.14 , 1550.05
599 , 1550.37 , 1550.05
600 , 1551.04 , 1550.06
601 , 1551.04 , 1550.07
602 , 1551.23 , 1550.08
603 , 1551.33 , 1550.09
604 , 1551.04 , 1550.10
605 , 1550.18 , 1550.10
606 , 1551.14 , 1550.11
607 , 1551.23 , 1550.12
608 , 1551.04 , 1550.13
609 , 1551.52 , 1550.15
610 , 1551.52 , 1550.16
611 , 1550.56 , 1550.16
612 , 1550.66 , 1550.17
613 , 1550.56 , 1550.17
614 , 1550.28 , 1550.17
615 , 1551.04 , 1550.18
616 , 1550.85 , 1550.19
617 , 1551.14 , 1550.20
618 , 1550.47 , 1550.20
619 , 1550.66 , 1550.20
620 , 1550.56 , 1550.21
621 , 1551.14 , 1550.21
622 , 1551.04 , 1550.22
623 , 1550.85 , 1550.23
624 , 1551.23 , 1550.24
625 , 1550.66 , 1550.24
626 , 1550.56 , 1550.24
627 , 1551.33 , 1550.25
628 , 1551.33 , 1550.26
629 , 1550.95 , 1550.27
630 , 1550.47 , 1550.27
631 , 1551.23 , 1550.28
632 , 1551.14 , 1550.29
633 , 1550.95 , 1550.29
634 , 1550.66 , 1550.29
635 , 1551.14 , 1550.30
636 , 1550.95 , 1550.31
637 , 1551.23 , 1550.32
638 , 1551.33 , 1550.33
639 , 1551.23 , 1550.33
640 , 1551.43 , 1550.34
641 , 1551.23 , 1550.35
642 , 1551.33 , 1550.36
643 , 1552.19 , 1550.38
644 , 1552.38 , 1550.39
645 , 1552.19 , 1550.41
646 , 1552.19 , 1550.43
647 , 1552.38 , 1550.44
648 , 1552.29 , 1550.46
649 , 1552.19 , 1550.48
650 , 1552.29 , 1550.49
651 , 1552.29 , 1550.51
652 , 1552.67 , 1550.53
653 , 1552.58 , 1550.55
654 , 1553.54 , 1550.58
655 , 1553.15 , 1550.61
656 , 1553.25 , 1550.63
657 , 1553.44 , 1550.66
658 , 1553.82 , 1550.69
659 , 1553.34 , 1550.72
660 , 1553.63 , 1550.75
661 , 1553.54 , 1550.79
662 , 1553.34 , 1550.81
663 , 1553.25 , 1550.84
664 , 1553.82 , 1550.88
665 , 1554.40 , 1550.92
666 , 1554.21 , 1550.96
667 , 1554.21 , 1551.00
668 , 1554.02 , 1551.03
669 , 1553.54 , 1551.07
670 , 1553.82 , 1551.10
671 , 1554.21 , 1551.14
672 , 1553.34 , 1551.17
673 , 1554.21 , 1551.21
674 , 1554.30 , 1551.25
675 , 1554.21 , 1551.29
676 , 1554.30 , 1551.34
677 , 1554.49 , 1551.38
678 , 1554.40 , 1551.42
679 , 1554.21 , 1551.46
680 , 1554.49 , 1551.51
681 , 1554.21 , 1551.55
682 , 1554.49 , 1551.60
683 , 1554.40 , 1551.64
684 , 1554.49 , 1551.68
685 , 1554.21 , 1551.72
686 , 1554.40 , 1551.77
687 , 1554.30 , 1551.81
688 , 1554.21 , 1551.85
689 , 1554.02 , 1551.88
690 , 1554.40 , 1551.92
691 , 1553.63 , 1551.95
692 , 1554.59 , 1552.00
693 , 1554.78 , 1552.04
694 , 1554.30 , 1552.08
695 , 1554.02 , 1552.11
696 , 1554.30 , 1552.15
697 , 1554.78 , 1552.20
698 , 1554.88 , 1552.24
699 , 1554.59 , 1552.28
700 , 1554.69 , 1552.32
701 , 1554.30 , 1552.36
702 , 1554.59 , 1552.40
703 , 1553.92 , 1552.43
704 , 1554.59 , 1552.46
705 , 1554.59 , 1552.50
706 , 1554.49 , 1552.54
707 , 1555.07 , 1552.58
708 , 1554.69 , 1552.62
709 , 1555.17 , 1552.67
710 , 1554.88 , 1552.71
711 , 1554.59 , 1552.74
712 , 1555.26 , 1552.79
713 , 1554.59 , 1552.82
714 , 1554.49 , 1552.85
715 , 1554.69 , 1552.88
716 , 1554.69 , 1552.92
717 , 1554.40 , 1552.94
718 , 1554.59 , 1552.97
719 , 1555.07 , 1553.01
720 , 1553.82 , 1553.03
721 , 1554.40 , 1553.05
722 , 1554.30 , 1553.07
723 , 1554.21 , 1553.09
724 , 1554.40 , 1553.12
725 , 1554.69 , 1553.14
726 , 1554.40 , 1553.17
727 , 1554.21 , 1553.19
728 , 1554.40 , 1553.21
729 , 1554.69 , 1553.23
730 , 1554.49 , 1553.25
731 , 1554.30 , 1553.27
732 , 1555.07 , 1553.30
733 , 1554.78 , 1553.33
734 , 1555.26 , 1553.36
735 , 1554.49 , 1553.38
736 , 1555.26 , 1553.41
737 , 1555.07 , 1553.44
738 , 1554.97 , 1553.47
739 , 1555.07 , 1553.49
740 , 1555.07 , 1553.52
741 , 1554.78 , 1553.54
742 , 1554.40 , 1553.56
743 , 1555.07 , 1553.58
744 , 1554.78 , 1553.60
745 , 1555.07 , 1553.62
746 , 1555.07 , 1553.65
747 , 1554.59 , 1553.66
748 , 1554.59 , 1553.68
749 , 1555.07 , 1553.70
750 , 1554.88 , 1553.72
751 , 1554.88 , 1553.74
752 , 1555.45 , 1553.77
753 , 1555.07 , 1553.79
754 , 1554.78 , 1553.80
755 , 1554.97 , 1553.82
756 , 1555.36 , 1553.85
757 , 1554.97 , 1553.86
758 , 1555.07 , 1553.88
759 , 1555.17 , 1553.90
760 , 1555.26 , 1553.93
761 , 1555.07 , 1553.94
762 , 1554.97 , 1553.96
763 , 1555.26 , 1553.98
764 , 1554.97 , 1553.99
765 , 1555.74 , 1554.02
766 , 1555.17 , 1554.04
767 , 1555.26 , 1554.06
768 , 1555.17 , 1554.07
769 , 1554.88 , 1554.09
770 , 1555.65 , 1554.11
771 , 1555.17 , 1554.13
772 , 1555.17 , 1554.14
773 , 1555.17 , 1554.16
774 , 1555.36 , 1554.18
775 , 1555.26 , 1554.19
776 , 1555.65 , 1554.21
777 , 1555.17 , 1554.23
778 , 1555.17 , 1554.24
779 , 1555.07 , 1554.25
780 , 1554.97 , 1554.26
781 , 1555.17 , 1554.28
782 , 1555.36 , 1554.29
783 , 1554.78 , 1554.30
784 , 1555.07 , 1554.31
785 , 1555.17 , 1554.32
786 , 1555.17 , 1554.33
787 , 1555.17 , 1554.35
788 , 1555.17 , 1554.36
789 , 1554.97 , 1554.36
790 , 1555.26 , 1554.38
791 , 1554.59 , 1554.38
792 , 1554.78 , 1554.39
793 , 1555.07 , 1554.39
794 , 1555.45 , 1554.41
795 , 1555.17 , 1554.42
796 , 1555.07 , 1554.43
797 , 1555.17 , 1554.44
798 , 1555.17 , 1554.45
799 , 1554.97 , 1554.45
800 , 1555.26 , 1554.46
801 , 1554.78 , 1554.47
802 , 1554.40 , 1554.47
803 , 1554.59 , 1554.47
804 , 1554.49 , 1554.47
805 , 1553.82 , 1554.46
806 , 1554.11 , 1554.46
807 , 1554.21 , 1554.45
808 , 1553.34 , 1554.44
809 , 1553.54 , 1554.43
810 , 1553.25 , 1554.42
811 , 1553.54 , 1554.41
812 , 1553.63 , 1554.40
813 , 1553.34 , 1554.38
814 , 1553.73 , 1554.38
815 , 1553.54 , 1554.37
816 , 1553.63 , 1554.36
817 , 1553.73 , 1554.35
818 , 1553.44 , 1554.34
819 , 1553.73 , 1554.33
820 , 1553.92 , 1554.33
821 , 1554.11 , 1554.33
822 , 1553.63 , 1554.32
823 , 1554.30 , 1554.32
824 , 1553.73 , 1554.31
825 , 1553.44 , 1554.30
826 , 1553.73 , 1554.30
827 , 1553.73 , 1554.29
828 , 1554.49 , 1554.29
829 , 1553.82 , 1554.29
830 , 1553.34 , 1554.28
831 , 1554.40 , 1554.28
832 , 1554.40 , 1554.28
833 , 1554.40 , 1554.28
834 , 1553.82 , 1554.28
835 , 1553.92 , 1554.27
836 , 1553.63 , 1554.26
837 , 1554.11 , 1554.26
838 , 1553.25 , 1554.25
839 , 1553.25 , 1554.24
840 , 1553.06 , 1554.23
841 , 1552.96 , 1554.22
842 , 1552.86 , 1554.20
843 , 1552.86 , 1554.19
844 , 1553.06 , 1554.18
845 , 1553.15 , 1554.17
846 , 1553.25 , 1554.16
847 , 1553.54 , 1554.15
848 , 1553.63 , 1554.15
849 , 1553.34 , 1554.14
850 , 1553.25 , 1554.13
851 , 1553.34 , 1554.12
852 , 1553.44 , 1554.11
853 , 1553.54 , 1554.11
854 , 1553.25 , 1554.10
855 , 1553.15 , 1554.09
856 , 1553.34 , 1554.08
857 , 1553.15 , 1554.07
858 , 1553.15 , 1554.07
859 , 1552.96 , 1554.05
860 , 1552.96 , 1554.04
861 , 1552.96 , 1554.03
862 , 1552.86 , 1554.02
863 , 1553.25 , 1554.01
864 , 1553.06 , 1554.00
865 , 1552.86 , 1553.99
866 , 1553.06 , 1553.98
867 , 1552.86 , 1553.97
868 , 1553.63 , 1553.97
869 , 1553.44 , 1553.96
870 , 1553.73 , 1553.96
871 , 1553.34 , 1553.95
872 , 1553.54 , 1553.95
873 , 1553.34 , 1553.94
874 , 1553.34 , 1553.94
875 , 1553.92 , 1553.94
