129, 1472.63, 1496.37, 1505.28, 1538.01, 1469.63, 1470.71, 1470.36, 1470.72
130, 1473.12, 1496.55, 1506.03, 1539.22, 1469.84, 1470.71, 1470.55, 1470.82
131, 1477.44, 1498.36, 1508.75, 1543.95, 1470.27, 1470.71, 1470.91, 1470.98
132, 1479.17, 1500.55, 1511.88, 1546.99, 1470.76, 1470.71, 1471.73, 1471.17
133, 1480.33, 1503.42, 1513.55, 1548.18, 1471.28, 1472.15, 1472.64, 1471.40
134, 1480.52, 1504.72, 1514.21, 1548.28, 1471.77, 1472.35, 1473.55, 1471.63
135, 1481.29, 1505.20, 1514.71, 1548.66, 1472.23, 1472.63, 1474.45, 1471.88
136, 1481.29, 1505.79, 1515.74, 1549.53, 1472.73, 1472.63, 1475.45, 1472.15
137, 1481.48, 1506.38, 1516.53, 1549.92, 1473.16, 1474.08, 1476.45, 1472.42
138, 1480.81, 1506.75, 1515.88, 1549.63, 1473.54, 1478.79, 1477.18, 1472.67
139, 1480.71, 1506.59, 1515.60, 1550.44, 1473.88, 1479.46, 1477.91, 1472.93
140, 1481.29, 1506.68, 1516.38, 1551.82, 1474.28, 1480.52, 1478.73, 1473.22
141, 1481.77, 1506.97, 1517.22, 1552.40, 1474.63, 1480.62, 1479.55, 1473.53
142, 1481.87, 1507.37, 1517.61, 1552.88, 1474.98, 1481.10, 1480.18, 1473.83
143, 1481.29, 1507.63, 1517.99, 1553.65, 1475.31, 1481.29, 1480.45, 1474.17
144, 1482.45, 1508.14, 1518.67, 1555.39, 1475.67, 1481.39, 1480.73, 1474.51
145, 1482.54, 1508.49, 1519.34, 1555.54, 1476.01, 1481.48, 1480.91, 1474.82
146, 1481.67, 1508.49, 1519.03, 1554.25, 1476.23, 1481.48, 1480.82, 1474.94
147, 1476.38, 1506.43, 1515.84, 1549.58, 1476.17, 1481.48, 1480.64, 1475.00
148, 1477.15, 1505.26, 1515.12, 1554.62, 1476.39, 1481.39, 1480.73, 1475.28
149, 1482.35, 1506.24, 1519.03, 1557.74, 1476.72, 1481.48, 1480.82, 1475.62
150, 1483.69, 1509.01, 1521.48, 1558.72, 1477.04, 1481.67, 1481.00, 1475.93
151, 1482.83, 1510.46, 1521.99, 1558.55, 1477.35, 1481.67, 1481.27, 1476.23
152, 1482.93, 1510.57, 1521.80, 1558.90, 1477.59, 1481.87, 1481.45, 1476.54
153, 1482.73, 1510.39, 1521.62, 1559.15, 1477.81, 1482.25, 1481.45, 1476.78
154, 1481.67, 1510.28, 1521.36, 1558.44, 1477.99, 1482.25, 1481.36, 1477.00
155, 1481.77, 1510.39, 1521.63, 1560.65, 1478.25, 1482.25, 1481.45, 1477.29
156, 1483.31, 1510.77, 1522.69, 1560.39, 1478.46, 1482.25, 1480.82, 1477.13
157, 1474.17, 1508.84, 1519.64, 1554.29, 1478.29, 1482.25, 1480.00, 1476.91
158, 1473.12, 1506.46, 1516.67, 1558.75, 1478.44, 1481.87, 1480.00, 1477.17
159, 1482.54, 1506.63, 1520.88, 1563.16, 1478.67, 1481.87, 1480.36, 1477.46
